0,35,35,0,0,0,230,0,0,0
1,41,49,1,-16,0,204,10,28,0
2,35,17,0,7,0,202,10,0,74
3,55,45,1,-3,0,197,10,78,0
4,55,20,1,19,149,159,10,0,25
5,15,30,0,-11,0,199,10,83,0
6,25,30,0,3,0,208,10,0,96
7,20,50,0,-30,0,198,10,49,0
8,10,43,0,-12,95,105,10,18,0
9,55,60,1,-25,97,107,10,66,0
10,30,60,0,-3,0,194,10,90,0
11,20,65,0,12,67,77,10,0,31
12,50,35,1,19,0,205,10,0,79
13,30,25,0,-6,159,169,10,69,0
14,15,10,0,20,0,187,10,0,44
15,30,5,0,-7,61,71,10,43,0
16,10,20,0,-35,0,190,10,86,0
17,5,30,0,2,0,189,10,0,45
18,20,40,0,12,0,204,10,0,8
19,15,60,0,-1,0,187,10,46,0
20,45,65,1,9,0,188,10,0,35
21,45,20,1,11,0,201,10,0,54
22,45,10,1,18,0,193,0,0,103
23,55,5,1,-6,68,78,10,56,0
24,65,35,1,3,0,190,10,0,29
25,65,20,1,-19,172,182,10,4,0
26,45,30,1,-14,0,208,10,53,0
27,35,40,0,16,0,215,0,0,104
28,41,37,1,16,0,213,10,0,1
29,64,42,1,-3,0,190,10,24,0
30,40,60,1,-5,0,194,10,70,0
31,31,52,0,-12,0,202,10,11,0
32,35,69,0,-9,0,186,10,88,0
33,53,52,1,11,0,195,10,0,77
34,65,55,1,14,0,183,10,0,81
35,63,65,1,-9,0,178,10,20,0
36,2,60,0,-36,0,178,10,48,0
37,20,20,0,-17,0,198,10,100,0
38,5,5,0,-10,83,93,10,98,0
39,60,12,1,31,0,186,10,0,55
40,40,25,1,9,0,208,0,0,102
41,42,7,1,-26,0,191,10,87,0
42,24,12,0,5,0,194,10,0,72
43,23,3,0,7,0,185,10,0,15
44,11,14,0,-20,69,79,10,14,0
45,6,38,0,-2,0,190,10,17,0
46,2,48,0,1,0,184,10,0,19
47,8,56,0,-16,0,185,10,82,0
48,13,52,0,36,0,192,10,0,36
49,6,68,0,30,0,176,10,0,7
50,47,47,1,-20,0,203,10,65,0
51,49,58,1,-15,0,193,10,71,0
52,27,43,0,9,0,208,10,0,62
53,37,31,1,14,95,105,10,0,26
54,57,29,1,-11,0,197,10,21,0
55,63,23,1,-31,136,146,10,39,0
56,53,12,1,6,0,190,10,0,23
57,32,12,0,7,0,196,10,0,73
58,36,26,1,-12,200,210,10,97,0
59,21,24,0,28,0,202,10,0,99
60,17,34,0,3,0,201,10,0,89
61,12,24,0,13,0,194,10,0,91
62,24,58,0,-9,58,68,10,52,0
63,27,69,0,-9,0,185,10,64,0
64,15,77,0,9,0,173,10,0,63
65,62,77,1,20,0,170,10,0,50
66,49,73,1,25,0,179,10,0,9
67,67,5,1,-18,83,93,10,75,0
68,56,39,1,-6,0,198,10,80,0
69,37,47,1,6,50,60,10,0,13
70,37,56,1,5,0,198,10,0,30
71,57,68,1,15,0,180,10,0,51
72,47,16,1,-5,0,197,10,42,0
73,44,17,1,-7,0,199,10,57,0
74,46,13,1,-7,149,159,10,2,0
75,49,11,1,18,0,192,10,0,67
76,49,42,1,13,73,83,10,0,95
77,53,43,1,-11,179,189,10,33,0
78,61,52,1,3,0,188,10,0,3
79,57,48,1,-19,92,102,10,12,0
80,56,37,1,6,0,198,10,0,68
81,55,54,1,-14,0,192,10,34,0
82,15,47,0,16,0,196,10,0,47
83,14,37,0,11,0,198,10,0,5
84,11,31,0,-27,101,111,10,94,0
85,16,22,0,-2,0,196,10,92,0
86,4,18,0,35,0,184,10,0,16
87,28,18,0,26,93,103,10,0,41
88,26,52,0,9,0,200,10,0,32
89,26,35,0,-3,0,211,10,60,0
90,31,67,0,3,0,187,10,0,10
91,15,19,0,-13,0,194,10,61,0
92,22,22,0,2,18,28,10,0,85
93,18,24,0,22,0,199,0,0,101
94,26,27,0,27,0,207,10,0,84
95,25,24,0,-13,0,205,10,76,0
96,22,27,0,-3,0,204,10,6,0
97,25,21,0,12,0,202,10,0,58
98,19,21,0,10,0,198,10,0,38
99,20,26,0,-28,83,93,10,59,0
100,18,18,0,17,185,195,10,0,37
101,18,24,0,-22,0,199,10,93,0
102,40,25,1,-9,0,208,10,40,0
103,45,10,1,-18,0,193,10,22,0
104,35,40,0,-16,0,215,10,27,0
