0,35,35,4,0,0,1000,0,0,0
1,41,49,1,10,0,974,10,0,6
2,35,17,8,7,0,972,10,0,58
3,55,45,8,13,0,967,10,0,68
4,55,20,0,-26,678,801,10,87,0
5,15,30,0,-16,0,969,10,38,0
6,25,30,5,-10,415,514,10,1,0
7,20,50,6,-25,0,968,10,66,0
8,10,43,9,-7,404,481,10,84,0
9,55,60,7,16,400,497,0,0,101
10,30,60,5,16,577,632,10,0,32
11,20,65,9,12,206,325,10,0,13
12,50,35,3,-21,0,975,10,30,0
13,30,25,1,-12,690,827,10,11,0
14,15,10,6,-20,0,957,10,65,0
15,30,5,6,8,175,300,10,0,67
16,10,20,1,-11,0,960,10,96,0
17,5,30,9,-36,733,870,10,48,0
18,20,40,4,12,0,974,10,0,83
19,15,60,8,17,0,957,10,0,90
20,45,65,5,9,0,958,10,0,98
21,45,20,2,-25,0,971,10,72,0
22,45,10,0,-7,409,494,10,43,0
23,55,5,0,29,206,325,10,0,53
24,65,35,2,-6,0,960,10,25,0
25,65,20,6,6,817,956,10,0,24
26,45,30,5,-5,0,978,10,36,0
27,35,40,0,16,104,255,10,0,37
28,41,37,5,-5,0,983,10,42,0
29,64,42,5,-19,0,960,10,62,0
30,40,60,8,21,259,354,10,0,12
31,31,52,9,27,0,972,10,0,35
32,35,69,9,-16,0,956,10,10,0
33,53,52,6,11,45,200,10,0,71
34,65,55,8,-1,0,953,10,46,0
35,63,65,1,-27,686,813,10,31,0
36,2,60,1,5,41,208,10,0,26
37,20,20,9,-16,0,968,10,27,0
38,5,5,8,16,302,405,10,0,5
39,60,12,3,-20,33,224,10,95,0
40,40,25,3,9,360,437,10,0,41
41,42,7,5,-9,396,511,10,40,0
42,24,12,8,5,25,172,10,0,28
43,23,3,6,7,0,955,10,0,22
44,11,14,2,-41,233,340,10,85,0
45,6,38,0,-3,29,189,10,60,0
46,2,48,1,1,0,954,10,0,34
47,8,56,0,27,0,955,10,0,93
48,13,52,5,36,0,962,10,0,17
49,6,68,3,-10,501,540,10,51,0
50,47,47,6,13,0,973,10,0,81
51,49,58,9,10,0,963,10,0,49
52,27,43,1,9,0,978,10,0,64
53,37,31,6,-29,414,489,10,23,0
54,57,29,3,18,0,967,10,0,80
55,63,23,5,-9,620,739,10,73,0
56,53,12,1,6,585,692,10,0,74
57,32,12,1,7,0,966,10,0,77
58,36,26,2,-7,849,980,10,2,0
59,21,24,4,-6,0,972,10,69,0
60,17,34,3,3,0,971,10,0,45
61,12,24,2,13,0,964,10,0,97
62,24,58,3,19,163,302,10,0,29
63,27,69,6,10,0,955,10,0,82
64,15,77,6,-9,214,333,10,52,0
65,62,77,3,20,49,188,10,0,14
66,49,73,3,25,592,693,10,0,7
67,67,5,0,-8,294,401,10,15,0
68,56,39,8,-13,637,752,10,3,0
69,37,47,4,6,162,293,10,0,59
70,37,56,6,-35,788,968,10,86,0
71,57,68,3,-11,0,950,10,33,0
72,47,16,8,25,0,967,10,0,21
73,44,17,1,9,0,969,10,0,55
74,46,13,9,-6,681,802,10,56,0
75,49,11,5,-27,0,962,10,94,0
76,49,42,5,-9,290,373,10,88,0
77,53,43,4,-7,817,952,10,57,0
78,61,52,8,-23,384,499,10,79,0
79,57,48,3,23,388,465,10,0,78
80,56,37,7,-18,839,968,10,54,0
81,55,54,9,-13,0,962,10,50,0
82,15,47,3,-10,0,966,10,63,0
83,14,37,9,-12,0,968,10,18,0
84,11,31,0,7,436,511,10,0,8
85,16,22,9,41,0,966,10,0,44
86,4,18,1,35,0,954,10,0,70
87,28,18,4,26,420,447,10,0,4
88,26,52,6,9,279,388,10,0,76
89,26,35,1,15,0,981,10,0,91
90,31,67,0,-17,0,957,10,19,0
91,15,19,1,-15,0,964,10,89,0
92,22,22,5,2,18,181,0,0,102
93,18,24,5,-27,811,969,10,47,0
94,26,27,1,27,0,977,10,0,75
95,25,24,9,20,0,975,10,0,39
96,22,27,4,11,0,974,10,0,16
97,25,21,1,-13,0,972,10,61,0
98,19,21,3,-9,0,968,10,20,0
99,20,26,4,9,333,432,10,0,100
100,18,18,9,-9,798,965,10,99,0
101,55,60,1,-16,400,497,10,9,0
102,22,22,1,-2,18,181,10,92,0
