0,40,50,0,0,0,960,0,0,0
1,25,85,0,20,0,911,10,0,35
2,22,75,0,-10,0,919,10,45,0
3,22,85,0,10,0,910,10,0,43
4,20,80,0,40,644,764,0,0,101
5,20,85,0,-10,0,909,10,44,0
6,18,75,0,-20,388,508,10,41,0
7,15,75,0,20,0,914,10,0,11
8,15,80,0,-30,367,487,10,38,0
9,10,35,0,-10,371,491,10,48,0
10,10,40,0,-23,519,639,10,57,0
11,8,40,0,-20,195,315,10,7,0
12,8,45,0,-20,0,917,10,18,0
13,5,35,0,-5,653,773,10,73,0
14,5,45,0,10,0,914,10,0,77
15,2,40,0,20,174,294,10,0,88
16,0,40,0,-3,0,908,10,52,0
17,0,45,0,-10,703,823,10,47,0
18,44,5,0,20,0,904,10,0,12
19,42,10,0,40,0,909,10,0,56
20,42,15,0,-10,0,914,10,30,0
21,40,5,0,-17,0,905,10,64,0
22,40,15,0,-10,375,495,10,29,0
23,38,5,0,30,201,321,10,0,87
24,38,15,0,10,0,914,10,0,83
25,35,5,0,-20,784,904,10,58,0
26,95,30,1,-30,0,891,10,50,0
27,95,35,1,20,146,266,10,0,82
28,92,30,1,-10,0,894,10,33,0
29,90,35,1,10,0,897,10,0,22
30,88,30,1,10,246,366,10,0,20
31,88,35,1,20,0,899,10,0,76
32,87,30,1,-16,0,898,10,65,0
33,85,25,1,10,80,200,10,0,28
34,85,35,1,-6,0,902,10,90,0
35,67,85,1,-20,657,777,10,1,0
36,65,85,1,-10,43,163,10,81,0
37,65,82,1,-10,0,909,10,46,0
38,62,80,1,30,278,398,10,0,8
39,60,80,1,10,64,184,10,0,40
40,60,85,1,-10,329,449,10,39,0
41,58,75,1,20,376,496,10,0,6
42,55,80,1,10,33,153,10,0,61
43,55,85,1,-10,0,911,10,3,0
44,55,82,1,10,217,337,10,0,5
45,20,82,0,10,37,157,10,0,2
46,18,80,0,10,0,912,10,0,37
47,2,45,0,10,0,911,10,0,17
48,42,5,0,10,0,904,10,0,9
49,42,12,0,10,440,560,10,0,100
50,72,35,1,30,0,914,10,0,26
51,55,20,1,-2,0,916,10,85,0
52,25,30,0,3,0,925,10,0,16
53,20,50,0,-27,375,495,10,69,0
54,55,60,1,16,0,931,10,0,60
55,30,60,0,16,599,719,10,0,70
56,50,35,1,-40,557,677,10,19,0
57,30,25,0,23,0,923,10,0,10
58,15,10,0,20,782,902,10,0,25
59,10,20,0,19,0,907,10,0,97
60,15,60,0,-16,0,923,10,54,0
61,45,65,0,-10,0,934,10,42,0
62,65,35,1,3,167,287,10,0,89
63,65,20,1,6,0,910,10,0,98
64,45,30,0,17,191,311,10,0,21
65,35,40,0,16,11,131,10,0,32
66,41,37,0,-18,566,686,10,84,0
67,64,42,1,9,268,388,10,0,68
68,40,60,0,-9,612,732,10,67,0
69,31,52,0,27,157,277,10,0,53
70,35,69,0,-16,810,930,10,55,0
71,65,55,1,14,0,924,10,0,96
72,63,65,1,8,0,922,10,0,94
73,2,60,0,5,0,910,10,0,13
74,20,20,0,-15,645,765,10,99,0
75,5,5,0,-30,0,892,10,79,0
76,60,12,1,-20,268,388,10,31,0
77,23,3,0,-10,764,884,10,14,0
78,8,56,0,-28,365,485,10,86,0
79,6,68,0,30,352,472,10,0,75
80,47,47,0,-3,822,942,10,93,0
81,49,58,1,10,0,937,10,0,36
82,27,43,0,-20,0,935,10,27,0
83,37,31,0,-10,0,930,10,24,0
84,57,29,1,18,395,515,10,0,66
85,63,23,1,2,0,914,10,0,51
86,21,24,0,28,0,917,10,0,78
87,12,24,0,-30,359,479,10,23,0
88,24,58,0,-20,260,380,10,15,0
89,67,5,1,-3,0,897,10,62,0
90,37,47,0,6,0,945,10,0,34
91,49,42,1,13,0,937,10,0,95
92,53,43,1,14,14,134,0,0,102
93,61,52,1,3,808,928,10,0,80
94,57,48,1,-8,0,932,10,72,0
95,56,37,1,-13,0,929,10,91,0
96,55,54,1,-14,0,934,10,71,0
97,4,18,0,-19,0,901,10,59,0
98,26,52,0,-6,0,935,10,63,0
99,26,35,0,15,308,428,10,0,74
100,31,67,0,-10,810,930,10,49,0
101,20,80,0,-40,644,764,10,4,0
102,53,43,1,-14,14,134,10,92,0
