0,51,45,0,0,0,1440,0,0,0
1,90,9,0,10,201,634,90,0,9
2,84,12,0,30,383,456,90,0,10
3,93,12,0,20,98,271,90,0,11
4,93,12,0,30,148,407,90,0,12
5,54,84,0,20,36,172,90,0,13
6,60,78,0,40,307,437,90,0,14
7,51,84,0,10,275,499,90,0,15
8,57,87,0,10,444,571,90,0,16
9,93,78,1,-10,778,1054,90,1,0
10,96,72,1,-30,802,1180,90,2,0
11,96,78,1,-20,731,1231,90,3,0
12,87,69,1,-30,780,1322,90,4,0
13,84,48,0,-20,971,1160,90,5,0
14,84,45,0,-40,948,1107,90,6,0
15,93,39,0,-10,1077,1279,90,7,0
16,87,42,0,-10,731,806,90,8,0
