0,35,35,6,0,0,230,0,0,0
1,41,49,5,-20,73,204,10,65,0
2,35,17,9,7,18,147,10,0,22
3,55,45,6,-9,76,165,10,29,0
4,55,20,3,-31,73,195,10,39,0
5,15,30,5,26,20,167,10,0,38
6,25,30,0,3,49,158,10,0,83
7,20,50,0,5,36,135,10,0,47
8,10,43,1,-16,50,149,10,82,0
9,55,60,9,16,47,156,10,0,50
10,30,60,8,16,85,172,10,0,70
11,20,65,6,-19,33,152,10,62,0
12,50,35,1,-11,15,133,10,21,0
13,30,25,6,23,79,208,10,0,58
14,15,10,5,20,32,187,10,0,91
15,30,5,3,8,30,152,10,0,42
16,10,20,5,19,29,139,10,0,96
17,5,30,5,-12,60,189,10,18,0
18,20,40,5,12,47,136,10,0,17
19,15,60,5,17,32,146,10,0,63
20,45,65,2,9,79,182,0,0,105
21,45,20,5,11,18,136,10,0,12
22,45,10,5,-7,50,153,10,2,0
23,55,5,1,-5,36,155,10,41,0
24,65,35,4,-9,58,190,10,73,0
25,65,20,5,6,56,186,10,0,54
26,45,30,4,-9,87,186,10,40,0
27,35,40,4,16,5,140,10,0,31
28,41,37,2,16,6,136,10,0,78
29,64,42,6,9,29,150,10,0,3
30,40,60,9,21,25,132,10,0,51
31,31,52,6,-16,17,138,10,27,0
32,35,69,3,-9,67,186,10,64,0
33,53,52,9,11,24,161,10,0,68
34,65,55,1,-13,70,173,10,76,0
35,63,65,3,8,54,178,10,0,66
36,2,60,4,5,41,178,10,0,49
37,20,20,7,-18,87,190,10,44,0
38,5,5,2,-26,42,153,10,5,0
39,60,12,4,31,33,186,10,0,4
40,40,25,2,9,40,139,10,0,26
41,42,7,4,5,43,160,10,0,23
42,24,12,0,-8,25,158,10,15,0
43,23,3,0,7,82,185,10,0,97
44,11,14,3,18,31,144,10,0,37
45,6,38,5,16,29,169,10,0,60
46,2,48,5,-9,63,180,10,88,0
47,8,56,1,-5,34,176,10,7,0
48,13,52,7,36,65,192,0,0,104
49,6,68,0,-5,73,152,10,36,0
50,47,47,4,-16,75,182,10,9,0
51,49,58,2,-21,36,149,10,30,0
52,27,43,7,9,11,133,10,0,90
53,37,31,3,14,51,148,10,0,55
54,57,29,3,-6,90,197,10,25,0
55,63,23,5,-14,69,189,10,53,0
56,53,12,1,-25,76,190,10,72,0
57,32,12,1,-10,48,163,10,98,0
58,36,26,4,-23,84,210,10,13,0
59,21,24,7,28,17,183,10,0,89
60,17,34,7,-16,70,201,10,45,0
61,12,24,4,13,29,132,10,0,86
62,24,58,6,19,25,154,10,0,11
63,27,69,5,-17,34,172,10,19,0
64,15,77,9,9,46,165,10,0,32
65,62,77,8,20,49,170,10,0,1
66,49,73,2,-8,68,179,10,35,0
67,67,5,1,-18,43,156,10,75,0
68,56,39,1,-11,80,198,10,33,0
69,37,47,2,6,12,137,10,0,77
70,37,56,6,-16,48,198,10,10,0
71,57,68,4,-23,39,148,10,79,0
72,47,16,1,25,22,170,10,0,56
73,44,17,8,9,30,135,10,0,24
74,46,13,9,8,74,195,0,0,101
75,49,11,4,18,27,141,10,0,67
76,49,42,8,13,27,128,10,0,34
77,53,43,2,-6,72,200,10,69,0
78,61,52,7,-16,42,159,10,28,0
79,57,48,6,23,47,146,10,0,71
80,56,37,3,6,73,198,0,0,103
81,55,54,5,26,57,140,0,0,106
82,15,47,4,16,23,146,10,0,8
83,14,37,4,-3,21,157,10,6,0
84,11,31,5,-27,57,154,10,94,0
85,16,22,2,41,44,147,10,0,93
86,4,18,4,-13,49,148,10,61,0
87,28,18,3,-2,61,134,10,92,0
88,26,52,1,9,21,136,10,0,46
89,26,35,4,-28,68,211,10,59,0
90,31,67,6,-9,46,153,10,52,0
91,15,19,6,-20,70,194,10,14,0
92,22,22,5,2,18,159,10,0,87
93,18,24,7,-41,60,199,10,85,0
94,26,27,1,27,58,151,10,0,84
95,25,24,1,20,14,143,10,0,99
96,22,27,8,-19,89,190,10,16,0
97,25,21,3,-7,92,183,10,43,0
98,19,21,2,10,21,142,10,0,57
99,20,26,7,-20,33,142,10,95,0
100,18,18,3,17,51,195,0,0,102
101,46,13,9,-8,74,195,10,74,0
102,18,18,5,-17,51,195,10,100,0
103,56,37,4,-6,73,198,10,80,0
104,13,52,0,-36,65,192,10,48,0
105,45,65,2,-9,79,182,10,20,0
106,55,54,0,-26,57,140,10,81,0
