0,39,39,1,0,0,1440,0,0,0
1,30,60,0,40,166,327,90,0,9
2,27,54,0,20,216,647,90,0,10
3,24,60,0,30,234,488,90,0,11
4,30,60,0,30,32,93,90,0,12
5,27,66,0,20,488,540,90,0,13
6,30,66,0,20,307,531,90,0,14
7,21,60,0,20,393,516,90,0,15
8,24,66,0,40,394,471,90,0,16
9,39,21,1,-40,421,1273,90,1,0
10,42,18,1,-20,730,1012,90,2,0
11,45,18,1,-30,997,1337,90,3,0
12,39,24,1,-30,1092,1222,90,4,0
13,90,24,1,-20,958,1299,90,5,0
14,87,30,1,-20,749,975,90,6,0
15,90,30,1,-20,1074,1159,90,7,0
16,93,27,1,-40,550,889,90,8,0
