0,40,50,0,0,0,960,0,0,0
1,25,85,0,-20,0,911,10,5,0
2,22,75,0,-10,0,919,10,8,0
3,22,85,0,10,0,910,10,0,44
4,20,80,0,40,644,764,10,0,70
5,20,85,0,20,0,909,10,0,1
6,18,75,0,20,388,508,10,0,43
7,15,75,0,-10,0,914,10,13,0
8,15,80,0,10,367,487,10,0,2
9,10,35,0,-28,371,491,10,86,0
10,10,40,0,30,519,639,10,0,97
11,8,40,0,-10,195,315,10,47,0
12,8,45,0,20,0,917,10,0,48
13,5,35,0,10,653,773,10,0,7
14,5,45,0,10,35,155,10,0,60
15,2,40,0,20,174,294,10,0,100
16,0,40,0,-5,255,375,10,73,0
17,0,45,0,-13,703,823,10,87,0
18,44,5,0,20,335,455,10,0,51
19,42,10,0,40,254,374,10,0,59
20,42,15,0,-8,537,657,10,72,0
21,40,5,0,-10,0,905,10,32,0
22,40,15,0,-16,375,495,10,65,0
23,38,5,0,-27,201,321,10,69,0
24,38,15,0,-20,681,801,10,41,0
25,35,5,0,-9,784,904,10,67,0
26,95,30,1,-10,0,891,10,28,0
27,95,35,1,20,146,266,10,0,91
28,92,30,1,10,149,269,10,0,26
29,90,35,1,-10,194,314,10,33,0
30,88,30,1,10,246,366,10,0,83
31,88,35,1,20,0,899,10,0,34
32,87,30,1,10,621,741,10,0,21
33,85,25,1,10,80,200,10,0,29
34,85,35,1,-20,0,902,10,31,0
35,67,85,1,-10,657,777,10,46,0
36,65,85,1,40,43,163,10,0,99
37,65,82,1,-10,0,909,10,42,0
38,62,80,1,-6,278,398,10,95,0
39,60,80,1,10,64,184,10,0,61
40,60,85,1,30,329,449,10,0,49
41,58,75,1,20,376,496,10,0,24
42,55,80,1,10,33,153,10,0,37
43,55,85,1,-20,574,694,10,6,0
44,55,82,1,-10,217,337,10,3,0
45,20,82,0,-9,37,157,10,98,0
46,18,80,0,10,489,609,10,0,35
47,2,45,0,10,105,225,10,0,11
48,42,5,0,-20,0,904,10,12,0
49,42,12,0,-30,440,560,10,40,0
50,72,35,1,-10,0,914,10,81,0
51,55,20,1,-20,326,446,10,18,0
52,25,30,0,-31,0,925,10,76,0
53,20,50,0,5,375,495,10,0,94
54,55,60,1,-16,601,721,10,55,0
55,30,60,0,16,599,719,10,0,54
56,50,35,1,-6,557,677,10,90,0
57,30,25,0,-17,397,517,10,64,0
58,15,10,0,20,782,902,0,0,102
59,10,20,0,-40,0,907,10,19,0
60,15,60,0,-10,694,814,10,14,0
61,45,65,0,-10,258,378,10,39,0
62,65,35,1,3,167,287,10,0,77
63,65,20,1,-14,39,159,10,92,0
64,45,30,0,17,191,311,10,0,57
65,35,40,0,16,11,131,10,0,22
66,41,37,0,-18,566,686,10,84,0
67,64,42,1,9,268,388,10,0,25
68,40,60,0,21,612,732,0,0,101
69,31,52,0,27,157,277,10,0,23
70,35,69,0,-40,810,930,10,4,0
71,65,55,1,-2,241,361,10,85,0
72,63,65,1,8,0,922,10,0,20
73,2,60,0,5,286,406,10,0,16
74,20,20,0,-9,645,765,10,82,0
75,5,5,0,-25,0,892,10,89,0
76,60,12,1,31,268,388,10,0,52
77,23,3,0,-3,764,884,10,62,0
78,8,56,0,27,365,485,10,0,96
79,6,68,0,-19,352,472,10,88,0
80,47,47,0,-3,822,942,10,93,0
81,49,58,1,10,355,475,10,0,50
82,27,43,0,9,0,935,10,0,74
83,37,31,0,-10,0,930,10,30,0
84,57,29,1,18,395,515,10,0,66
85,63,23,1,2,0,914,10,0,71
86,21,24,0,28,349,469,10,0,9
87,12,24,0,13,359,479,10,0,17
88,24,58,0,19,260,380,10,0,79
89,67,5,1,25,713,833,10,0,75
90,37,47,0,6,359,479,10,0,56
91,49,42,1,-20,0,937,10,27,0
92,53,43,1,14,14,134,10,0,63
93,61,52,1,3,808,928,10,0,80
94,57,48,1,-5,0,932,10,53,0
95,56,37,1,6,0,929,10,0,38
96,55,54,1,-27,0,934,10,78,0
97,4,18,0,-30,547,667,10,10,0
98,26,52,0,9,0,935,10,0,45
99,26,35,0,-40,308,428,10,36,0
100,31,67,0,-20,810,930,10,15,0
101,40,60,0,-21,612,732,10,68,0
102,15,10,0,-20,782,902,10,58,0
