0,35,35,0,0,0,230,0,0,0
1,41,49,1,-16,0,204,10,27,0
2,35,17,0,-26,0,202,10,87,0
3,55,45,1,-25,0,197,10,67,0
4,55,20,1,-6,139,169,10,56,0
5,15,30,0,26,0,199,0,0,103
6,25,30,0,-9,89,119,10,40,0
7,20,50,0,5,0,198,0,0,102
8,10,43,0,9,85,115,10,0,84
9,55,60,1,16,87,117,10,0,35
10,30,60,0,16,114,144,10,0,32
11,20,65,0,12,57,87,10,0,89
12,50,35,1,-6,0,205,10,80,0
13,30,25,0,-11,149,179,10,96,0
14,15,10,0,20,0,187,10,0,86
15,30,5,0,-7,51,81,10,43,0
16,10,20,0,19,0,190,10,0,100
17,5,30,0,-5,147,177,10,36,0
18,20,40,0,-30,0,204,10,49,0
19,15,60,0,17,0,187,10,0,48
20,45,65,1,9,0,188,10,0,81
21,45,20,1,11,0,201,10,0,39
22,45,10,1,-5,87,117,10,42,0
23,55,5,1,-17,58,88,10,26,0
24,65,35,1,3,0,190,10,0,77
25,65,20,1,-5,156,186,10,41,0
26,45,30,1,17,0,208,10,0,23
27,35,40,0,16,27,57,10,0,1
28,41,37,1,-3,0,213,10,78,0
29,64,42,1,-2,0,190,10,55,0
30,40,60,1,-10,61,91,10,51,0
31,31,52,0,-11,0,202,10,33,0
32,35,69,0,-16,0,186,10,10,0
33,53,52,1,11,27,57,10,0,31
34,65,55,1,14,0,183,10,0,68
35,63,65,1,-16,133,163,10,9,0
36,2,60,0,5,41,71,10,0,17
37,20,20,0,-1,0,198,10,91,0
38,5,5,0,16,73,103,10,0,97
39,60,12,1,-11,34,64,10,21,0
40,40,25,1,9,75,105,10,0,6
41,42,7,1,5,87,117,10,0,25
42,24,12,0,5,25,55,10,0,22
43,23,3,0,7,0,185,10,0,15
44,11,14,0,-10,59,89,10,98,0
45,6,38,0,-3,29,59,10,60,0
46,2,48,0,-27,0,184,10,47,0
47,8,56,0,27,0,185,10,0,46
48,13,52,0,-17,0,192,10,19,0
49,6,68,0,30,98,128,10,0,18
50,47,47,1,-20,0,203,10,65,0
51,49,58,1,10,0,193,10,0,30
52,27,43,0,9,0,208,10,0,82
53,37,31,1,14,85,115,10,0,95
54,57,29,1,-18,0,197,10,75,0
55,63,23,1,2,126,156,10,0,29
56,53,12,1,6,120,150,10,0,4
57,32,12,0,7,0,196,10,0,72
58,36,26,1,-28,180,210,10,59,0
59,21,24,0,28,0,202,10,0,58
60,17,34,0,3,0,201,10,0,45
61,12,24,0,13,0,194,10,0,93
62,24,58,0,19,48,78,10,0,64
63,27,69,0,-9,0,185,10,88,0
64,15,77,0,-19,63,93,10,62,0
65,62,77,1,20,49,79,10,0,50
66,49,73,1,25,117,147,10,0,71
67,67,5,1,25,73,103,10,0,3
68,56,39,1,-14,132,162,10,34,0
69,37,47,1,6,40,70,10,0,76
70,37,56,1,-3,168,198,10,90,0
71,57,68,1,-25,0,180,10,66,0
72,47,16,1,-7,0,197,10,57,0
73,44,17,1,-8,0,199,10,74,0
74,46,13,1,8,139,169,10,0,73
75,49,11,1,18,0,192,10,0,54
76,49,42,1,-6,63,93,10,69,0
77,53,43,1,-3,169,199,10,24,0
78,61,52,1,3,86,116,10,0,28
79,57,48,1,23,82,112,0,0,101
80,56,37,1,6,168,198,10,0,12
81,55,54,1,-9,0,192,10,20,0
82,15,47,0,-9,0,196,10,52,0
83,14,37,0,11,0,198,10,0,99
84,11,31,0,-9,91,121,10,8,0
85,16,22,0,41,0,196,0,0,104
86,4,18,0,-20,0,184,10,14,0
87,28,18,0,26,83,113,10,0,2
88,26,52,0,9,64,94,10,0,63
89,26,35,0,-12,0,211,10,11,0
90,31,67,0,3,0,187,10,0,70
91,15,19,0,1,0,194,10,0,37
92,22,22,0,-27,18,48,10,94,0
93,18,24,0,-13,169,199,10,61,0
94,26,27,0,27,0,207,10,0,92
95,25,24,0,-14,0,205,10,53,0
96,22,27,0,11,0,204,10,0,13
97,25,21,0,-16,0,202,10,38,0
98,19,21,0,10,0,198,10,0,44
99,20,26,0,-11,73,103,10,83,0
100,18,18,0,-19,165,195,10,16,0
101,57,48,1,-23,82,112,10,79,0
102,20,50,0,-5,0,198,10,7,0
103,15,30,0,-26,0,199,10,5,0
104,16,22,0,-41,0,196,10,85,0
