0,48,39,1,0,0,1440,0,0,0
1,66,27,0,10,370,569,90,0,9
2,66,18,0,40,423,632,90,0,10
3,75,21,0,40,449,536,90,0,11
4,66,27,0,20,136,654,90,0,12
5,66,57,0,20,392,607,90,0,13
6,12,27,0,30,441,536,90,0,14
7,51,81,1,30,242,526,90,0,15
8,27,72,0,10,245,676,90,0,16
9,57,30,1,-10,1006,1231,90,1,0
10,57,30,1,-40,706,893,90,2,0
11,51,36,1,-40,1062,1153,90,3,0
12,60,33,1,-20,1027,1204,90,4,0
13,72,9,1,-20,892,966,90,5,0
14,63,12,0,-30,1016,1098,90,6,0
15,9,33,0,-30,613,891,90,7,0
16,57,72,0,-10,761,1166,90,8,0
