0,45,39,0,0,0,1440,0,0,0
1,21,33,0,10,397,578,90,0,9
2,21,39,0,30,404,456,90,0,10
3,18,42,0,40,110,414,90,0,11
4,15,36,0,40,289,408,90,0,12
5,90,48,1,20,280,686,90,0,13
6,87,78,0,20,77,651,90,0,14
7,21,54,1,40,115,562,90,0,15
8,36,54,0,40,303,683,90,0,16
9,21,57,1,-10,664,1191,90,1,0
10,18,66,1,-30,961,1331,90,2,0
11,15,66,1,-40,565,1006,90,3,0
12,24,60,1,-40,540,966,90,4,0
13,54,12,0,-20,1000,1097,90,5,0
14,36,90,1,-20,1001,1126,90,6,0
15,66,54,0,-40,750,971,90,7,0
16,48,84,0,-40,795,1328,90,8,0
